run_number,nTrackPass,nAssociatedCluster,efficiency,efficiency_error,efficiency_lerr,efficiency_uerr,residuals_mean,residuals_errmean,residuals_sigma,residuals_errsigma,clusterSize_mean,clusterCharge_mean,seedCharge_mean,residuals_mean_mimosa0,residuals_errmean_mimosa0,residuals_sigma_mimosa0,residuals_errsigma_mimosa0,residuals_mean_mimosa1,residuals_errmean_mimosa1,residuals_sigma_mimosa1,residuals_errsigma_mimosa1,residuals_mean_mimosa2,residuals_errmean_mimosa2,residuals_sigma_mimosa2,residuals_errsigma_mimosa2,residuals_mean_mimosa3,residuals_errmean_mimosa3,residuals_sigma_mimosa3,residuals_errsigma_mimosa3,residuals_mean_mimosa4,residuals_errmean_mimosa4,residuals_sigma_mimosa4,residuals_errsigma_mimosa4,residuals_mean_mimosa5,residuals_errmean_mimosa5,residuals_sigma_mimosa5,residuals_errsigma_mimosa5
1780,736,0,0.0,0.0012497945672240987,0.0,0.0024995891344481973,,,,,1.2729469806823674,13.58759604646899,11.715669116789172,-0.0002713686310464971,3.0682341422622e-05,0.0028168644745869163,3.7608328184790226e-05,0.00013466279630763855,3.5648864588184325e-05,0.003957865867210407,3.374671607535762e-05,0.00021085200022496323,3.77541016470322e-05,0.003954008772280752,3.8581630463163435e-05,-7.776648131266849e-05,3.368936923875971e-05,0.003683990733983491,3.224425280583948e-05,-8.828257991609295e-06,3.725525864748039e-05,0.003945650805601185,3.789146780154421e-05,0.00035923335375178306,2.9327864844144222e-05,0.003266768817699809,2.812026277668959e-05
1790,6450,6450,1.0,0.00014277036356935557,0.00028554072713871115,0.0,-4.738654802701781,0.17203788387849323,12.507872368316413,0.14623170417691256,1.4829566757598873,16.21673755931064,12.83546549963153,-5.5569473852052136e-05,1.0477957071339794e-05,0.0028205782707960876,1.2872972999743583e-05,8.748836933887832e-05,1.2303659409094025e-05,0.003977218515068003,1.1844043400565264e-05,-0.00025926831578484565,1.2912002106704952e-05,0.0039657074204311,1.3317271232819944e-05,0.00010657121342752567,1.1364541801616198e-05,0.003664359860564452,1.0962557485338269e-05,0.00020567819915443968,1.3050861872694479e-05,0.003996558013488756,1.3470391107012246e-05,0.000288702861701001,9.805596946570752e-06,0.0032319536346190215,9.175800582169832e-06
1794,3029,3026,0.9990095741168703,0.0007511089291351025,0.000963025481638291,0.000539192376631914,-5.069528401587941,0.2523547534224264,12.640403629341467,0.2074715750307874,1.467708908676968,15.201371394700327,12.159704166722797,-2.3639414546480363e-06,1.5315129679431054e-05,0.002828911834947233,1.873064169431531e-05,4.738406662686676e-05,1.7801726955380158e-05,0.003972394980893659,1.7071898990935527e-05,-0.0003021785621602468,1.789583066227835e-05,0.00397201081148473,1.7335087410691474e-05,0.00016351978595156435,1.6541084890980357e-05,0.0036740228451891156,1.600095579566414e-05,0.00023062066327131077,1.877821126924919e-05,0.003976520783477192,1.936603061521028e-05,0.00024459818835260793,1.665325052137218e-05,0.003209830676960628,1.873991036517727e-05
1795,1323,1314,0.9931972789115646,0.002657869971952942,0.0030931584036212323,0.0022225815402846516,-5.141168476217602,0.48035580239028897,14.167677206061956,0.490685065100835,1.492276872792451,15.918797336004358,12.536998963220693,-4.319663553718863e-05,2.436572221481668e-05,0.002887069462657629,3.0411226521308862e-05,5.922008785529657e-05,2.7466318551319973e-05,0.003963045941634727,2.616991094900247e-05,-0.00021003559389074644,2.7995712957698154e-05,0.004000515155241918,2.729631876711709e-05,9.410269724167228e-05,2.590905143249813e-05,0.0037052651547621355,2.5169646032929967e-05,0.000228549977985205,2.928517536877865e-05,0.003997555889071732,3.019543565412877e-05,0.0002741316480059368,2.219582330563714e-05,0.0032549121137381842,2.084662714686074e-05
1796,1125,1120,0.9955555555555555,0.0024582375041798943,0.0029971822800518577,0.0019192927283079309,-5.76351297706571,0.5220255381079821,13.65205972005694,0.5664742841451726,1.4876363636363636,15.836325358851674,12.508248803827751,6.773627670361715e-06,2.4212711093943614e-05,0.0027967790843559364,2.9336390548556472e-05,6.1251861594362005e-06,2.834500232725769e-05,0.003937443625910907,2.682176947954747e-05,-0.00030736439773045205,2.873333125346218e-05,0.0039641610863588575,2.782237313134412e-05,0.00013975363434351015,2.708899188147004e-05,0.0037136636165933266,2.6606706959171307e-05,0.0002751767943910393,3.0489074564750776e-05,0.003994010771011797,3.1472640121785276e-05,0.0002508305062225174,2.7009090477647996e-05,0.0032268297221301322,3.0665456181641e-05
1797,206,203,0.9854368932038835,0.010944722453073819,0.013970789353755064,0.007918655552392573,-6.338335845163599,5.463888741259133,29.230714956840785,10.779419653550834,1.4796010879419765,15.758952855847689,12.534338168631006,-7.025130543894497e-05,5.9394650400254034e-05,0.0028080764416576138,7.157537420372074e-05,0.00013648877866906224,6.88142997809813e-05,0.003910778758272081,6.657909223332654e-05,-0.0003687218825363265,6.88601071053335e-05,0.003908243797907855,6.561584714890093e-05,0.00018520262801299968,6.203921092103199e-05,0.0035267527546150226,5.649756227156272e-05,0.00014874690668849176,7.416759558563431e-05,0.003965603773239293,7.526545138633221e-05,0.0002849705314072415,5.333574446671988e-05,0.0031132241857473276,4.798464843325972e-05
1798,1986,1974,0.9939577039274925,0.002002848279464897,0.0022877668456342537,0.0017179297132955407,-5.8752446871324056,0.3491619361854324,12.883023353152751,0.3345175154314921,1.4825227311717275,15.806677817807515,12.542352890718819,-2.431657158388267e-05,1.9530070304901682e-05,0.00283352251881316,2.3937966340807962e-05,5.2714263611786734e-05,2.2464935375424983e-05,0.003943438488758738,2.1485576021969396e-05,-0.0002936604268281188,2.4188135023116565e-05,0.003988715210027603,2.5050254936428724e-05,0.00015801742827684507,2.1232974351386045e-05,0.0036796157561736174,2.0404353488624022e-05,0.00019098325093553088,2.3922045772263244e-05,0.003967047303254836,2.4390879622533342e-05,0.00028672734761432217,1.815389025273111e-05,0.0032320741460433464,1.699596237336189e-05
1800,3188,3160,0.9912170639899623,0.001814841575609294,0.001983691548747557,0.0016459916024710308,-6.5696140478071,0.2749075141672201,13.18608417168222,0.249051497763622,1.481684994754908,15.7789211523503,12.527278046970334,-1.5384594030580653e-05,1.5016945150166793e-05,0.0027994075139731516,1.826464782298155e-05,1.1039352103959176e-05,1.7895003445819565e-05,0.0039789564368071725,1.7219089587695727e-05,-0.00024710542870114773,1.7992334266973188e-05,0.003980523183930806,1.7505229113649943e-05,0.0001486764709781705,1.6640412557833677e-05,0.003680454179313476,1.6039030987053554e-05,0.00019674464256187388,1.8718826610944552e-05,0.003961557443473056,1.9202236293677072e-05,0.0002856250386226473,1.4276061128894339e-05,0.003236247956019956,1.34072821565555e-05
1801,3153,3136,0.9946083095464637,0.0014694833582772349,0.0016455772023633575,0.0012933895141911123,-6.5498305311818,0.2737699572368613,12.41247693819764,0.2634003114560466,1.4201295039570654,14.332114777581166,11.672357581296465,-1.0304595712736045e-05,1.4760947150934683e-05,0.0028244237973505983,1.819944245682394e-05,5.510562812402893e-05,1.7107142686845985e-05,0.003946497972347928,1.6292998949349563e-05,-0.00027797496658286296,1.8226642132764446e-05,0.003970832960616573,1.885672685126628e-05,0.00015355309716737512,1.6093821168445287e-05,0.0036786909393569964,1.5552876109859956e-05,0.00021669866800650507,1.817709928431165e-05,0.003972199520567813,1.8749313697533315e-05,0.0002701341669170978,1.3835128204086726e-05,0.0032391799023581197,1.3008165080124383e-05
1802,8468,8460,0.9990552668871044,0.0003964270640687273,0.00046583423159352044,0.00032701989654393415,-1.3370661266732062,0.15858490197562558,13.30137901005633,0.13322234148599765,1.447752210041982,12.84769456786219,10.20137525059045,2.8604013763461913e-05,9.22581025477462e-06,0.002824636921282684,1.131517162896703e-05,2.2276490168878063e-05,1.0686591260788128e-05,0.003954620927902211,1.0171852661394407e-05,-0.0003732261899051832,1.0908180332186759e-05,0.003993792880477527,1.0638664003894392e-05,0.00021601377464504302,9.975889993492171e-06,0.003667949617472104,9.598870919474002e-06,0.00024680665971355377,1.1419019838947048e-05,0.003987623488033812,1.1753871470386178e-05,0.00022924355298239486,1.002264678507224e-05,0.0032087233728380787,1.1298310474907583e-05
1803,1317,1317,1.0,0.0006988280728221774,0.0013976561456443548,0.0,-6.109655705926104,0.5197333425098026,14.557926212203967,0.5260306008039217,1.4130327464209314,9.829246887170205,7.830270784195418,-0.00034173128679768116,2.263621941169475e-05,0.002887150223367689,2.5921278525110132e-05,0.0003477031847576366,2.8461299714964907e-05,0.004053977123901215,2.755523320944716e-05,-0.00010918225506118475,2.84038426222021e-05,0.004023978165156421,2.7444710700663742e-05,4.6563067956734215e-05,2.6646116664377068e-05,0.0037011958422001846,2.6860620013151033e-05,-3.2935615684882575e-05,2.8929025675903644e-05,0.003962683008219851,2.964680832576573e-05,0.0005218745094809024,2.2119595894345792e-05,0.0032364807107582907,2.091852132108708e-05
